Depth [m],FBE1 [unitless]
704.03015,70.4591,2.2781
705.05115,70.3938,2.4903
706.07208,71.1931,0.9277
707.09302,70.4875,1.859
708.11395,69.7838,2.6862
709.13495,72.158,1.7416
710.15588,73.4323,0.7976
711.17682,71.0452,1.0003
712.19781,70.4385,1.1702
713.21875,68.8838,4.2544
714.23969,71.2251,0.8707
715.26062,70.5884,1.5481
716.28162,70.2131,2.3424
717.30255,70.4181,1.109
718.32349,75.2816,10.0099
719.34442,70.793,1.3034
720.36542,72.1426,2.4558
721.38635,70.7466,0.8258
722.40729,73.5142,4.8799
723.42828,75.5602,7.5114
724.44922,70.8909,1.1755
725.47015,72.5561,2.1003
726.49109,71.3261,4.7602
727.51208,125.2234,1.0726
728.53302,70.9992,1.2909
729.55396,71.738,2.0539
730.57495,21.459,0.8354
731.59589,70.6071,0.9693
732.61682,126.079,1.6861
733.63776,72.7095,3.4614
734.65875,68.0847,9.0901
735.67969,72.0214,2.0898
736.70062,71.3338,1.1809
737.72156,70.287,5.388
738.74255,71.2439,2.6665
739.76349,69.9236,2.642
740.78442,68.8216,2.6178
741.80542,72.2303,2.3069
742.82635,69.5654,3.999
743.84729,124.7393,2.3136
744.86823,124.5153,0.8748
745.88922,70.5106,2.1974
746.91016,69.1186,1.6869
747.93109,70.9622,1.2125
748.95209,68.5526,0.7397
749.97302,72.7343,2.5957
750.99396,72.2193,2.2048
752.01489,69.3139,1.2242
753.03589,70.7535,2.5749
754.05682,69.3983,1.9245
755.07776,69.3118,6.7117
756.09869,68.4827,2.6906
757.11969,69.6886,1.0716
758.14063,70.6324,0.8599
759.16156,67.9072,2.0835
760.18256,70.0584,2.7174
761.20349,69.8727,2.1132
762.22443,69.9738,1.3374
763.24536,68.7869,2.8669
764.26636,67.4618,4.3522
765.28729,70.8865,3.9229
766.30823,63.7629,9.3626
767.32922,68.9505,1.5266
768.35016,68.8019,2.1632
769.37109,69.9163,1.3011
770.39203,70.1333,3.7013
771.41302,68.8995,5.7748
772.43396,68.4148,2.8083
773.4549,70.8268,3.1589
774.47583,70.334,1.1532
775.49683,21.8367,1.7927
776.51776,68.8517,2.573
777.5387,70.4863,9.1868
778.55969,68.7492,1.8728
779.58063,70.0679,1.0803
780.60156,67.7464,6.5567
781.6225,65.0164,7.4039
782.64349,71.8796,3.5001
783.66443,70.3837,2.1757
784.68536,72.1568,2.0855
785.70636,70.3685,1.6518
786.72729,69.7199,1.1056
787.74823,70.9134,1.325
788.76917,70.7604,0.7944
789.79016,71.3132,0.9216
790.8111,72.9543,2.5684
791.83203,5.7037,0.6904
792.85297,71.3009,1.5379
793.87396,70.9727,0.7391
794.8949,73.6627,6.9736
795.91583,70.0098,1.4226
796.93683,70.0422,1.7998
797.95776,70.3591,0.9773
798.9787,70.207,1.6323
799.99963,45.1113,0.5086
801.02063,70.1095,0.8845
802.04156,70.4881,1.3517
803.0625,69.9533,1.4074
804.0835,70.5754,1.7983
805.10443,69.9969,1.8211
806.12537,70.0622,1.7602
807.1463,70.2393,0.6495
808.1673,72.1929,2.4961
809.18823,70.8071,0.88
810.20917,70.3599,1.3787
811.2301,71.0833,0.7086
812.2511,71.0421,1.4958
813.27203,70.9472,1.8597
814.29297,71.5305,1.1744
815.31396,70.1107,1.0878
816.3349,70.8505,3.0495
817.35583,70.7752,4.249
818.37677,71.8473,2.7026
819.39777,71.3696,1.7392
820.4187,67.8629,2.4721
821.43964,69.8122,2.3993
822.46063,71.3723,1.0078
823.48157,71.3572,1.484
824.5025,71.1767,0.6111
825.52344,70.5755,0.9203
826.54443,71.9342,1.1905
827.56537,70.5087,1.7845
828.5863,36.0711,0.5836
829.60724,69.3933,0.9533
830.62823,68.0449,4.4577
831.64917,99.6219,1.5112
832.6701,70.3763,1.0475
833.6911,71.9108,1.7673
834.71204,71.0846,1.7845
835.73297,70.3927,1.832
836.75391,72.1702,1.4856
837.7749,71.4176,4.8166
838.79584,144.1111,2.536
839.81677,71.869,1.1158
840.83777,73.1306,1.6939
841.8587,72.2294,2.1932
842.87964,70.8893,3.4625
843.90057,71.0004,1.6788
844.92157,73.3462,6.2035
845.9425,72.8177,3.4252
846.96344,70.341,2.4615
847.98438,74.2077,16.5218
849.00537,132.7476,2.1908
850.02631,68.6411,2.7172
851.04724,71.8113,2.068
852.06824,72.3144,2.468
853.08917,71.5545,3.7883
854.11011,68.4713,3.4876
855.13104,71.5408,0.959
856.15204,70.0156,3.4172
857.17297,71.2397,0.9804
858.19391,70.183,1.6603
859.2149,69.9111,2.4017
860.23584,72.1391,1.1339
861.25677,71.121,1.7405
862.27771,73.0459,4.5283
863.29871,71.8284,0.9811
864.31964,71.9751,1.4951
865.34058,71.2729,1.5686
866.36151,70.4154,1.3515
867.38251,70.5948,1.7066
868.40344,71.7964,2.1997
869.42438,71.6643,1.4255
870.44537,72.947,1.5691
871.46631,73.382,3.7436
872.48724,71.712,3.2353
873.50818,74.083,2.3193
874.52917,70.0741,4.2024
875.55011,71.6647,2.3872
876.57104,71.6833,1.3305
877.59204,69.961,2.6304
878.61298,105.5742,1.3515
879.63391,68.8856,4.0466
880.65485,71.2299,1.9309
881.67584,71.6592,1.3689
882.69678,73.1886,3.1534
883.71771,72.9938,4.0212
884.73865,69.5394,3.4338
885.75964,9.6828,0.9419
886.78058,71.5694,2.8149
887.80151,124.1318,2.9368
888.82251,125.5947,2.5401
889.84344,73.152,3.6353
890.86438,68.4868,2.5139
891.88531,72.3537,2.1116
892.90631,71.61,1.3919
893.92725,72.7114,2.8217
894.94818,71.7762,1.9835
895.96918,70.275,2.333
896.99011,71.6047,2.0846
898.01105,70.0571,1.943
899.03198,69.2681,2.8981
900.05298,72.1387,7.5781
901.07391,125.976,1.8626
902.09485,72.5642,3.8244
903.11578,71.0706,1.912
904.13678,72.0842,4.4532
905.15771,74.3649,2.27
906.17865,72.2447,3.3834
907.19965,66.9076,7.8407
908.22058,71.4111,2.5599
909.24152,74.3524,3.9238
910.26245,69.9403,1.5747
911.28345,71.7158,1.3959
912.30438,71.1808,1.4169
913.32532,72.9367,1.5396
914.34631,73.5534,2.6315
915.36725,72.0652,1.5858
916.38818,72.1177,1.4445
917.40912,72.6182,2.3086
918.43011,71.8641,1.1294
919.45105,71.2165,1.4154
920.47198,71.7908,1.8013
921.49292,10.8269,0.9719
922.51392,71.404,1.3308
923.53485,70.8654,1.8434
924.55579,70.4183,0.8035
925.57678,70.9701,2.4273
926.59772,68.5074,8.9942
927.61865,70.8015,4.6413
928.63959,71.2286,1.5038
929.66058,70.9738,1.4786
930.68152,71.1965,1.0415
931.70245,71.0221,1.0141
932.72339,71.4633,1.0471
933.74438,70.7843,0.9957
934.76532,71.3787,1.2271
935.78625,71.3602,1.803
936.80725,72.0326,1.2616
937.82819,139.6332,1.6353
938.84912,69.7299,10.041
939.87006,71.7828,1.6169
940.89105,71.4977,3.1395
941.91199,70.5512,2.6399
942.93292,69.7372,1.3882
943.95392,71.4767,1.359
944.97485,72.4111,1.4446
945.99579,73.0043,5.6597
947.01672,102.1497,0.9876
948.03772,75.1548,4.2828
949.05865,72.2408,1.6263
950.07959,72.1167,1.8431
951.10052,73.067,12.1232
952.12152,7.8539,1.5303
953.14246,71.0974,0.5104
954.16339,71.2218,1.1608
955.18439,116.658,1.0216
956.20532,71.7205,1.7137
957.22626,72.3555,0.9216
958.24719,72.117,3.5983
959.26819,71.7349,2.3791
960.28912,72.1422,5.4375
961.31006,70.8544,1.9062
962.33105,70.3796,0.5913
963.35199,70.9446,0.6499
964.37292,71.2889,1.5039
965.39386,71.694,2.2875
966.41486,70.8057,1.4469
967.43579,3.5455,4.4897
968.45673,16.1029,1.3783
969.47766,70.1386,1.2456
970.49866,71.6824,0.9698
971.51959,70.9849,1.347
972.54053,68.2653,2.9139
973.56152,72.8471,2.3218
974.58246,71.8702,4.9125
975.60339,69.3027,3.0661
976.62433,71.7845,1.5598
977.64532,71.8523,2.3457
978.66626,99.2262,0.9031
979.68719,69.8232,1.7543
980.70819,70.2691,1.1681
981.72913,71.9916,4.5301
982.75006,69.5562,3.8611
983.771,69.474,1.8698
984.79199,73.2863,13.6787
985.81293,70.4104,0.9038
986.83386,70.7,0.8602
987.8548,71.0751,0.91
988.87579,70.9822,1.0248
989.89673,70.2949,1.4212
990.91766,70.8256,1.5384
991.93866,71.1155,2.6876
992.95959,70.7112,1.5129
993.98053,70.1368,2.1237
995.00146,69.7382,1.7372
996.02246,69.6646,1.4758
997.0434,69.4798,2.0398
998.06433,71.7908,2.1765
999.08533,123.5528,0.8574
1000.10626,70.0093,1.9368
1001.1272,69.9129,3.2963
1002.14813,70.4104,1.521
1003.16913,69.8153,1.3451
1004.19006,69.5176,1.733
1005.211,68.8762,1.8561
1006.23193,70.2055,0.7217
1007.25293,69.6649,2.3026
1008.27386,69.6371,1.9637
1009.2948,69.5798,2.7934
1010.3158,68.8314,1.6353
1011.33673,54.1309,1.7494
1012.35767,69.1257,2.1543
1013.3786,69.9864,1.886
1014.3996,71.3165,2.1346
1015.42053,69.7581,3.7606
1016.44147,71.2173,2.6923
1017.46246,70.4824,2.2888
1018.4834,71.1712,3.5037
1019.50433,67.6054,3.5187
1020.52527,69.3252,3.58
1021.54626,68.9945,2.313
1022.5672,69.35,2.3893
1023.58813,136.4154,1.1532
1024.60913,68.514,1.7188
1025.63,68.786,3.8231
1026.651,70.2546,4.3453
1027.672,69.0603,1.5803
1028.69287,68.0538,2.2166
1029.71387,67.7885,1.9273
1030.73486,69.0649,2.359
1031.75574,70.9905,4.5253
1032.77673,72.0309,3.0063
1033.79761,69.0453,1.4726
1034.8186,69.7619,1.2756
1035.8396,69.7757,1.8355
1036.86047,69.2765,2.1762
1037.88147,68.0833,1.7514
1038.90247,70.2686,3.5102
1039.92334,69.6411,1.3145
1040.94434,70.4199,1.2592
1041.96533,69.8982,0.8031
1042.98621,68.8136,3.2214
1044.0072,71.2692,0.9154
1045.0282,70.0463,1.6007
1046.04907,71.9649,9.7157
1047.07007,70.212,1.3836
1048.09094,72.9255,3.7276
1049.11194,68.4167,2.8254
1050.13293,71.4981,3.4708
1051.15381,68.6873,2.8421
1052.1748,71.7779,2.3967
1053.1958,32.5663,1.2498
1054.21667,70.8902,2.5779
1055.23767,70.6314,1.7151
1056.25867,72.4718,0.5713
1057.27954,70.5587,0.6157
1058.30054,71.1733,3.7076
1059.32141,96.1826,0.5344
1060.34241,71.9648,2.5707
1061.3634,70.9233,1.9347
1062.38428,73.3336,6.9651
1063.40527,71.1791,3.4548
1064.42627,72.1946,1.9425
1065.44714,71.2393,0.8755
1066.46814,71.2386,3.1287
1067.48914,70.9059,1.3242
1068.51001,71.3876,0.8619
1069.53101,70.644,1.3101
1070.55188,70.653,0.4615
1071.57288,72.2069,4.7792
1072.59387,71.5093,1.4442
1073.61475,72.1317,3.7721
1074.63574,72.0192,1.1505
1075.65674,71.1591,3.0885
1076.67761,71.2336,1.138
1077.69861,71.3378,1.1858
1078.7196,70.7309,2.1644
1079.74048,71.4049,1.6197
1080.76147,69.3084,5.6263
1081.78247,72.5475,3.922
1082.80334,71.0554,2.9134
1083.82434,65.1876,4.6929
1084.84521,69.3601,2.6566
1085.86621,68.9836,1.4327
1086.88721,69.4772,2.0461
1087.90808,70.2195,2.1523
1088.92908,70.8549,0.8274
1089.95007,71.3694,2.8018
1090.97095,70.4594,2.9706
1091.99194,76.1482,5.7135
1093.01294,70.7216,3.0567
1094.03381,70.3718,1.0466
1095.05481,71.4971,1.3043
1096.07568,71.0092,1.5349
1097.09668,69.8666,7.4087
1098.11768,2.88,1.7523
1099.13855,70.1668,4.267
1100.15955,70.9333,2.3236
1101.18054,75.3711,5.7209
1102.20142,71.6011,0.9392
1103.22241,69.4311,2.5674
1104.24341,72.1796,1.9777
1105.26428,71.0281,2.6332
1106.28528,72.0477,1.3508
1107.30615,70.8984,0.7497
1108.32715,71.7303,3.3592
1109.34814,3.3068,1.4355
1110.36902,72.194,1.7017
1111.39001,72.7786,2.0649
1112.41101,73.1583,1.7256
1113.43188,70.0962,1.0081
1114.45288,70.2089,1.0769
1115.47388,70.6193,2.5813
1116.49475,65.2001,4.9149
1117.51575,71.5677,1.2666
1118.53674,72.321,2.145
1119.55762,71.8768,1.5097
1120.57861,71.8907,1.2181
1121.59949,72.285,0.7978
1122.62048,73.213,1.6739
1123.64148,66.7457,10.5103
1124.66235,74.7844,10.9285
1125.68335,72.0961,1.9746
1126.70435,70.6412,0.8417
1127.72522,71.4804,1.5059
1128.74622,71.5914,1.9453
1129.76721,73.3441,7.993
1130.78809,71.4013,1.4355
1131.80908,21.1348,1.081
1132.82996,71.4308,2.5971
1133.85095,18.0994,1.109
1134.87195,72.904,2.4385
1135.89282,144.0369,16.7724
1136.91382,72.6573,1.9876
1137.93481,71.7554,3.1265
1138.95569,71.6215,1.3908
1139.97668,72.4573,2.7133
1140.99768,73.2341,3.6853
1142.01855,73.1364,2.2355
1143.03955,72.5177,5.0752
1144.06042,68.1129,5.2304
1145.08142,69.9175,2.7909
1146.10242,70.6469,1.9697
1147.12329,71.5208,2.3599
1148.14429,71.9618,2.8602
1149.16528,72.8347,2.1184
1150.18616,73.234,2.8041
1151.20715,72.1039,3.162
1152.22815,71.2209,2.4387
1153.24902,72.7455,2.6943
1154.27002,73.0493,3.5892
1155.29102,73.1078,2.8685
1156.31189,72.9325,5.5406
1157.33289,73.3835,2.686
1158.35376,72.1518,2.5583
1159.37476,70.848,2.2919
1160.39575,72.1399,2.2996
1161.41663,72.2695,2.9239
1162.43762,117.3396,1.6622
1163.45862,72.7762,2.5698
1164.47949,72.9365,1.6729
1165.50049,109.3491,2.4725
1166.52148,72.518,2.3684
1167.54236,71.8051,1.5776
1168.56335,72.6716,2.3115
1169.58423,71.4392,1.2627
1170.60522,71.3572,1.4942
1171.62622,69.2581,3.4327
1172.64709,68.937,3.5142
1173.66809,73.1155,3.6546
1174.68909,73.2775,5.114
1175.70996,110.8306,1.6825
1176.73096,134.5835,1.6834
1177.75195,71.2164,2.1482
1178.77283,71.718,2.3799
1179.79382,70.6728,1.7332
1180.8147,67.6149,8.8731
1181.83569,70.6363,1.5555
1182.85669,71.1473,1.1107
1183.87756,70.2933,2.7409
1184.89856,100.5676,1.0975
1185.91956,71.4755,2.2643
1186.94043,71.0328,6.2367
1187.96143,70.7182,1.2084
1188.98242,70.5054,0.9539
1190.0033,69.2803,3.839
1191.02429,71.9726,1.6115
1192.04517,70.4349,1.7154
1193.06616,69.5342,1.0654
1194.08716,70.0055,6.047
1195.10803,70.6725,0.8065
1196.12903,73.8105,4.901
1197.15002,69.0531,2.8331
1198.1709,71.5383,7.0719
1199.19189,70.4449,1.8352
1200.21289,72.3436,4.2571
1201.23376,70.9221,0.5497
1202.25476,72.2097,2.1394
1203.27576,71.0358,0.6866
1204.29663,70.7705,0.4517
1205.31763,70.7061,0.5059
1206.3385,72.0661,1.9338
1207.3595,72.615,6.0271
1208.38049,70.7632,1.5994
1209.40137,73.4785,4.0828
1210.42236,70.654,3.0222
1211.44336,107.1495,1.4922
1212.46423,70.8457,1.5874
1213.48523,63.5209,6.2681
1214.50623,70.3288,2.3875
1215.5271,72.317,1.3713
1216.5481,70.9724,0.7226
1217.56897,70.6429,1.7251
1218.58997,71.5526,1.1037
1219.61096,70.4018,2.2108
1220.63184,71.5374,1.5502
1221.65283,69.8677,1.8702
1222.67383,71.1577,2.1105
1223.6947,71.7965,0.9109
1224.7157,70.8787,1.9668
1225.73669,68.6271,5.5744
1226.75757,72.7909,1.9268
1227.77856,71.8266,2.1465
1228.79944,70.4695,1.5745
1229.82043,70.2739,2.313
1230.84143,69.458,3.2381
1231.8623,70.1379,4.7598
1232.8833,74.4261,5.8576
1233.9043,70.0421,0.9186
1234.92517,71.7189,0.957
1235.94617,69.1128,2.4585
1236.96716,70.2224,8.7945
1237.98804,71.3005,2.0396
1239.00903,70.7551,1.4206
1240.03003,70.8905,0.9848
1241.0509,9.7932,3.5792
1242.0719,72.1588,3.3527
1243.09277,69.4512,1.0201
1244.11377,70.5114,1.9188
1245.13477,68.782,2.2079
1246.15564,69.5275,1.5459
1247.17664,68.7166,2.262
1248.19763,69.913,1.8048
1249.21851,68.4712,2.0795
1250.2395,73.38,5.8797
1251.2605,70.6416,1.2684
1252.28137,69.5758,0.9244
1253.30237,69.3814,3.4317
1254.32324,69.2673,1.7277
1255.34424,67.4686,4.1384
1256.36523,69.8478,1.054
1257.38611,68.7376,1.2952
1258.4071,69.52,2.6103
1259.4281,69.9192,0.9514
1260.44897,69.8563,4.8168
1261.46997,69.1775,1.7764
1262.49097,64.1062,6.561
1263.51184,70.3377,1.6676
1264.53284,66.9371,2.2148
1265.55371,69.1223,2.2624
1266.57471,74.7694,5.4865
1267.5957,67.8493,4.4294
1268.61658,68.2349,2.4098
1269.63757,68.5236,4.2951
1270.65857,68.5293,2.1364
1271.67944,67.3189,3.0208
1272.70044,98.0953,1.9473
1273.72144,80.0261,7.3345
1274.74231,69.368,1.2892
1275.76331,68.802,7.9682
1276.7843,68.856,2.4471
1277.80518,69.3342,4.1603
1278.82617,66.7761,3.936
1279.84705,69.402,2.3882
1280.86804,70.6265,2.4887
1281.88904,68.4615,2.8061
1282.90991,68.2483,3.2941
1283.93091,67.3853,3.8277
1284.9519,67.942,3.075
1285.97278,67.7669,4.0648
1286.99377,68.1809,3.8432
1288.01477,69.2316,2.1695
1289.03564,69.2729,2.1979
1290.05664,68.4009,6.1195
1291.07751,2.1269,3.658
1292.09851,71.0321,2.9408
1293.11951,68.3555,2.3729
1294.14038,67.2719,3.0497
1295.16138,69.1974,2.0483
1296.18237,69.2189,1.9947
1297.20325,69.7914,2.6681
1298.22424,68.1416,1.8411
1299.24524,67.9318,4.132
1300.26611,127.8176,1.82
1301.28711,68.9443,1.9774
1302.30798,33.4411,1.6669
1303.32898,76.0899,7.9495
1304.34998,70.1565,1.1157
1305.37085,69.0467,1.841
1306.39185,69.1313,3.2769
1307.41284,71.4645,1.4309
1308.43372,68.5112,3.4157
1309.45471,71.2458,1.7279
1310.47571,70.136,1.5154
1311.49658,68.8447,3.0827
1312.51758,69.9953,2.0424
1313.53857,70.9527,3.2439
1314.55945,71.0583,0.885
1315.58044,70.472,1.2437
1316.60132,69.9721,1.1573
1317.62231,71.496,2.5779
1318.64331,70.7784,1.3822
1319.66418,69.2794,1.2855
1320.68518,70.0934,0.5658
1321.70618,72.5084,4.1408
1322.72705,141.589,1.3537
1323.74805,120.7977,1.3086
1324.76904,69.5613,1.4214
1325.78992,70.5005,0.9514
1326.81091,70.9624,1.9994
1327.83179,70.9037,1.639
1328.85278,72.5621,1.2074
1329.87378,70.4662,1.5459
1330.89465,70.5358,0.7207
1331.91565,69.9772,1.5214
1332.93665,100.7757,1.297
1333.95752,71.2404,1.7261
1334.97852,69.7437,2.9877
1335.99951,70.2368,0.882
1337.02039,71.4809,1.04
1338.04138,70.5368,0.7771
1339.06226,69.7876,1.4902
1340.08325,71.5687,1.1235
1341.10425,71.4345,1.4187
1342.12512,71.2779,0.9036
1343.14612,140.0855,0.6832
1344.16711,70.9312,2.4692
1345.18799,122.7278,0.6792
1346.20898,71.2075,1.9621
1347.22998,65.521,12.6046
1348.25085,67.5108,7.9808
1349.27185,75.0373,2.7337
1350.29285,70.3692,1.1732
1351.31372,19.2735,0.8253
1352.33472,70.3571,1.1416
1353.35559,72.8494,6.9703
1354.37659,72.9922,1.7521
1355.39758,71.8694,2.7027
1356.41846,71.382,3.1533
1357.43945,70.9212,0.8046
1358.46045,71.7811,2.4561
1359.48132,71.1102,1.373
1360.50232,72.393,1.7312
1361.52332,71.7471,1.4825
1362.54419,73.3182,3.6247
1363.56519,71.4884,1.7839
1364.58606,70.7096,1.1277
1365.60706,73.407,1.3546
1366.62805,70.6552,2.5176
1367.64893,70.835,1.4745
1368.66992,74.4877,5.4933
1369.69092,70.9387,1.6605
1370.71179,108.2894,1.4936
1371.73279,70.5407,1.8011
1372.75378,70.2658,1.1855
1373.77466,73.3852,2.2406
1374.79565,315.2293,20.1025
1375.81653,72.544,12.0642
1376.83752,71.9253,1.5572
1377.85852,72.9611,2.4841
1378.87939,71.9125,2.0746
1379.90039,71.1233,3.7979
1380.92139,252.3062,14.6078
1381.94226,71.1418,1.7348
1382.96326,1.4961,1.0515
1383.98425,70.5334,3.3795
1385.00513,23.103,2.5327
1386.02612,73.831,6.297
1387.04712,71.4275,0.5766
1388.06799,72.6152,2.4938
1389.08899,71.924,2.01
1390.10986,71.8128,0.6447
1391.13086,71.6061,1.7278
1392.15186,70.9033,0.3474
1393.17273,71.2128,1.6548
1394.19373,72.3722,2.197
1395.21472,72.1376,3.2145
1396.2356,69.8672,2.0838
1397.25659,71.5343,1.8968
1398.27759,71.8401,1.4334
1399.29846,75.2215,4.5357
1400.31946,72.5286,1.9796
1401.34033,72.5196,2.7951
1402.36133,72.5695,2.1029
1403.38232,72.4802,3.5153
1404.4032,71.7335,1.631
1405.42419,72.3304,2.0651
1406.44519,72.5893,2.0187
1407.46606,66.881,3.4251
1408.48706,72.9369,4.2245
1409.50806,70.4694,3.4936
1410.52893,69.3515,4.7395
1411.54993,70.4622,3.2155
1412.5708,71.863,2.1221
1413.5918,26.0464,5.9944
1414.61279,72.8321,3.2105
1415.63367,72.5895,1.9336
1416.65466,71.8733,2.5487
1417.67566,74.5931,5.4542
1418.69653,72.2359,2.3272
1419.71753,73.4795,4.0636
1420.73853,73.3454,5.2536
1421.7594,74.9266,4.4216
1422.7804,71.9895,2.8655
1423.80139,108.0838,3.3098
1424.82227,76.2456,4.6169
1425.84326,73.2477,2.7015
1426.86414,43.9802,3.3962
1427.88513,70.3463,1.5651
1428.90613,72.3215,2.9364
1429.927,2.9304,2.7856
1430.948,71.7625,3.3606
1431.96899,73.559,4.5779
1432.98987,73.4391,2.181
1434.01086,72.0552,1.2257
1435.03186,71.3758,1.7815
1436.05273,71.8816,2.2056
1437.07373,74.4571,3.7942
1438.0946,68.9572,6.4713
1439.1156,71.6223,3.0685
1440.1366,72.9656,2.2342
1441.15747,72.3579,2.3062
1442.17847,72.5166,2.1774
1443.19946,72.7803,2.8112
1444.22034,72.281,2.9988
1445.24133,72.5972,2.2855
1446.26233,73.0244,2.8195
1447.2832,69.0591,1.7072
1448.3042,70.734,1.4919
1449.32507,73.1039,2.3989
1450.34607,75.1832,6.839
1451.36707,71.7683,1.4344
1452.38794,123.2345,1.6205
1453.40894,70.7029,1.4145
1454.42993,72.3867,2.5753
1455.45081,66.3157,5.039
1456.4718,136.575,1.0966
1457.4928,68.852,1.2788
1458.51367,72.396,1.8241
1459.53467,71.0697,3.9482
1460.55554,71.1817,1.0647
1461.57654,69.402,4.4565
1462.59753,135.564,2.8556
1463.61841,71.6013,2.3288
1464.6394,71.8768,2.349
1465.6604,71.2663,2.1148
1466.68127,70.3784,3.1158
1467.70227,71.0136,1.064
1468.72327,6.8319,1.8702
1469.74414,131.0709,3.4265
1470.76514,71.8927,1.129
1471.78613,131.8229,1.7172
1472.80701,73.5538,0.5945
1473.828,71.4139,1.1196
1474.84888,73.5771,1.1873
1475.86987,71.018,2.2309
1476.89087,70.8552,2.0899
1477.91174,73.8036,4.8096
1478.93274,71.3931,2.4707
1479.95374,70.9625,1.1899
1480.97461,70.3682,2.0082
1481.99561,72.481,5.1964
1483.0166,70.4656,0.5708
1484.03748,70.3623,4.3988
1485.05847,69.9362,1.2926
1486.07935,70.517,0.7235
1487.10034,71.4251,1.7869
1488.12134,71.6651,2.1023
1489.14221,69.8387,1.8818
1490.16321,36.8266,1.459
1491.1842,72.7863,0.5116
1492.20508,71.7903,3.3752
1493.22607,72.5095,4.5101
1494.24707,71.7241,1.3467
1495.26794,71.361,1.6218
1496.28894,70.6282,0.7961
1497.30981,71.2583,1.6469
1498.33081,71.6277,4.5187
1499.35181,73.9657,7.8974
1500.37268,72.4537,4.2012
1501.39368,67.6697,11.2196
1502.41467,70.5835,1.136
1503.43555,70.2199,2.7511
1504.45654,68.9055,2.7478
1505.47754,70.1753,2.3189
1506.49841,71.6412,0.9096
1507.51941,72.5626,2.5021
1508.54041,71.1353,2.4722
1509.56128,69.908,1.079
1510.58228,107.2703,3.1117
1511.60315,68.9991,1.8055
1512.62415,69.4487,1.5762
1513.64514,69.8056,1.7732
1514.66602,70.3494,2.9606
1515.68701,71.0928,1.989
1516.70801,71.2873,2.0065
1517.72888,71.6751,1.8164
1518.74988,70.6448,1.3828
1519.77087,69.5401,1.3634
1520.79175,68.9875,2.8647
1521.81274,70.9813,3.4321
1522.83362,70.3784,7.2485
1523.85461,142.6042,1.6384
1524.87561,70.1588,1.2612
1525.89648,72.1408,2.4319
1526.91748,67.9132,3.3124
1527.93848,24.7958,13.9006
1528.95935,73.4245,2.8808
1529.98035,69.5581,1.4927
1531.00134,70.5135,1.7279
1532.02222,70.6997,1.7191
1533.04321,68.5873,3.9976
1534.06409,115.6928,1.4174
1535.08508,69.4044,1.2334
1536.10608,67.3502,3.7554
1537.12695,68.7172,3.066
1538.14795,70.3248,1.5965
1539.16895,68.5145,2.0535
1540.18982,61.7812,11.4303
1541.21082,72.3732,7.1679
1542.23181,113.8754,2.1114
1543.25269,125.2026,2.2784
1544.27368,69.2655,2.1092
1545.29468,69.1611,2.2002
1546.31555,68.7343,2.7327
1547.33655,69.8957,3.3257
1548.35742,68.2393,1.8654
1549.37842,69.0211,1.8225
1550.39941,69.5987,2.13
1551.42029,69.0998,4.613
1552.44128,123.998,1.8529
1553.46228,68.232,1.2487
1554.48315,68.9352,2.4334
1555.50415,68.6507,2.3816
1556.52515,69.7545,3.079
1557.54602,68.1373,1.9463
1558.56702,69.6839,2.656
1559.58789,72.5972,12.254
1560.60889,66.6839,3.2396
1561.62988,68.8598,2.4984
1562.65076,132.0261,2.2412
1563.67175,69.028,1.5862
1564.69275,67.2208,3.0601
1565.71362,67.5521,4.0603
1566.73462,69.4605,2.3749
1567.75562,69.6599,1.3158
1568.77649,70.8854,1.3859
1569.79749,68.931,1.2102
1570.81836,71.4532,1.7902
1571.83936,68.0633,6.8112
1572.86035,67.2571,4.2725
1573.88123,68.3083,2.2656
1574.90222,72.6433,9.8561
1575.92322,69.6147,2.3935
1576.94409,21.3758,1.4435
1577.96509,69.7363,1.0336
1578.98608,67.5806,2.1909
1580.00696,70.898,1.3818
1581.02795,124.7175,3.3871
1582.04895,69.9692,1.821
1583.06982,69.4174,2.8708
1584.09082,68.7965,2.1405
1585.11169,65.6343,5.4171
1586.13269,66.8611,4.7711
1587.15369,67.8745,2.166
1588.17456,69.6129,2.2071
1589.19556,133.2383,2.3451
1590.21655,68.6182,1.2187
1591.23743,69.9329,1.5428
1592.25842,69.7179,1.6447
1593.27942,70.2325,3.3407
1594.30029,69.7427,1.175
1595.32129,69.9824,2.0269
1596.34216,73.3713,2.9817
1597.36316,68.7011,2.092
1598.38416,70.0825,1.9155
1599.40503,70.1051,2.114
1600.42603,15.6401,2.1923
1601.44702,69.6473,1.6534
1602.4679,24.5666,1.4252
1603.48889,67.6974,4.0356
1604.50989,70.9406,1.0048
1605.53076,70.7857,2.0856
1606.55176,71.2396,0.8489
1607.57263,69.9886,1.559
1608.59363,67.6336,2.6492
1609.61462,102.9106,0.8904
1610.6355,71.2763,1.3644
1611.65649,71.2816,1.0627
1612.67749,67.4288,5.5119
1613.69836,70.4045,2.031
1614.71936,70.379,1.313
1615.74036,75.2368,2.6214
1616.76123,70.7915,1.0695
1617.78223,71.068,4.7531
1618.80322,70.7003,1.7181
1619.8241,69.915,1.286
1620.84509,71.0333,0.8413
1621.86597,70.5822,0.6782
1622.88696,70.3373,0.7938
1623.90796,133.4396,1.3747
1624.92883,69.4642,0.7829
1625.94983,70.0066,1.3852
